ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	parabank.transaction.TransferLoadSimulation	transferloadsimulation	1760300862331	 	3.3.1
USER	Carga de Transferencias sin Login	818	END	1760300868881	1760300878886
REQUEST	820		Transfer	1760300868897	1760300878901	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	821		Transfer	1760300868898	1760300878901	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	819		Transfer	1760300868897	1760300878901	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	820	END	1760300868897	1760300878901
USER	Carga de Transferencias sin Login	819	END	1760300868897	1760300878901
USER	Carga de Transferencias sin Login	821	END	1760300868897	1760300878901
REQUEST	822		Transfer	1760300868913	1760300878917	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	822	END	1760300868913	1760300878917
REQUEST	824		Transfer	1760300868917	1760300878933	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	825		Transfer	1760300868929	1760300878933	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	823		Transfer	1760300868917	1760300878933	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	824	END	1760300868916	1760300878933
USER	Carga de Transferencias sin Login	823	END	1760300868916	1760300878933
USER	Carga de Transferencias sin Login	825	END	1760300868928	1760300878933
REQUEST	827		Transfer	1760300868944	1760300878949	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	826		Transfer	1760300868944	1760300878949	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	828		Transfer	1760300868946	1760300878949	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	826	END	1760300868944	1760300878949
USER	Carga de Transferencias sin Login	828	END	1760300868946	1760300878949
USER	Carga de Transferencias sin Login	827	END	1760300868944	1760300878949
REQUEST	2070		Transfer	1760300877215	1760300878954	OK	 
USER	Carga de Transferencias sin Login	2070	END	1760300877215	1760300878954
REQUEST	2046		Transfer	1760300877056	1760300878956	OK	 
USER	Carga de Transferencias sin Login	2046	END	1760300877055	1760300878956
REQUEST	829		Transfer	1760300868960	1760300878964	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	830		Transfer	1760300868960	1760300878964	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	829	END	1760300868960	1760300878964
USER	Carga de Transferencias sin Login	830	END	1760300868960	1760300878964
REQUEST	833		Transfer	1760300868978	1760300878980	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	832		Transfer	1760300868978	1760300878980	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	832	END	1760300868977	1760300878980
USER	Carga de Transferencias sin Login	833	END	1760300868977	1760300878980
REQUEST	831		Transfer	1760300868978	1760300878980	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	831	END	1760300868977	1760300878980
REQUEST	834		Transfer	1760300868992	1760300878996	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	834	END	1760300868992	1760300878996
REQUEST	836		Transfer	1760300868997	1760300879012	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	835		Transfer	1760300868997	1760300879012	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	836	END	1760300868996	1760300879012
REQUEST	837		Transfer	1760300869008	1760300879012	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	837	END	1760300869007	1760300879012
USER	Carga de Transferencias sin Login	835	END	1760300868996	1760300879012
REQUEST	838		Transfer	1760300869024	1760300879028	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	839		Transfer	1760300869024	1760300879028	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	838	END	1760300869023	1760300879028
USER	Carga de Transferencias sin Login	839	END	1760300869023	1760300879028
REQUEST	842		Transfer	1760300869040	1760300879043	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	840		Transfer	1760300869027	1760300879043	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	841		Transfer	1760300869040	1760300879043	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	842	END	1760300869040	1760300879043
USER	Carga de Transferencias sin Login	840	END	1760300869026	1760300879043
USER	Carga de Transferencias sin Login	841	END	1760300869040	1760300879043
REQUEST	844		Transfer	1760300869057	1760300879069	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	845		Transfer	1760300869057	1760300879069	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	843		Transfer	1760300869056	1760300879069	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	844	END	1760300869056	1760300879069
USER	Carga de Transferencias sin Login	845	END	1760300869056	1760300879069
USER	Carga de Transferencias sin Login	843	END	1760300869055	1760300879069
REQUEST	848		Transfer	1760300869077	1760300879085	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	847		Transfer	1760300869077	1760300879085	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	846		Transfer	1760300869072	1760300879085	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	848	END	1760300869076	1760300879085
USER	Carga de Transferencias sin Login	846	END	1760300869071	1760300879085
USER	Carga de Transferencias sin Login	847	END	1760300869076	1760300879085
REQUEST	849		Transfer	1760300869088	1760300879102	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	849	END	1760300869087	1760300879102
REQUEST	850		Transfer	1760300869104	1760300879117	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	852		Transfer	1760300869107	1760300879117	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	851		Transfer	1760300869104	1760300879117	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	850	END	1760300869103	1760300879117
USER	Carga de Transferencias sin Login	852	END	1760300869106	1760300879117
USER	Carga de Transferencias sin Login	851	END	1760300869103	1760300879117
REQUEST	854		Transfer	1760300869121	1760300879133	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	853		Transfer	1760300869120	1760300879133	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	854	END	1760300869120	1760300879133
USER	Carga de Transferencias sin Login	853	END	1760300869120	1760300879133
REQUEST	855		Transfer	1760300869136	1760300879149	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	856		Transfer	1760300869137	1760300879149	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	857		Transfer	1760300869137	1760300879149	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	855	END	1760300869136	1760300879149
USER	Carga de Transferencias sin Login	856	END	1760300869136	1760300879149
USER	Carga de Transferencias sin Login	857	END	1760300869136	1760300879149
REQUEST	1795		Transfer	1760300875386	1760300879163	OK	 
REQUEST	858		Transfer	1760300869152	1760300879164	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	1795	END	1760300875385	1760300879164
REQUEST	860		Transfer	1760300869157	1760300879164	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	858	END	1760300869151	1760300879164
REQUEST	859		Transfer	1760300869157	1760300879164	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	860	END	1760300869156	1760300879164
USER	Carga de Transferencias sin Login	859	END	1760300869156	1760300879165
REQUEST	861		Transfer	1760300869168	1760300879181	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	861	END	1760300869168	1760300879181
REQUEST	863		Transfer	1760300869184	1760300879197	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	862		Transfer	1760300869183	1760300879197	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	864		Transfer	1760300869187	1760300879197	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	862	END	1760300869183	1760300879197
USER	Carga de Transferencias sin Login	864	END	1760300869186	1760300879197
USER	Carga de Transferencias sin Login	863	END	1760300869183	1760300879197
REQUEST	866		Transfer	1760300869200	1760300879213	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	865		Transfer	1760300869199	1760300879213	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	866	END	1760300869199	1760300879213
USER	Carga de Transferencias sin Login	865	END	1760300869199	1760300879213
REQUEST	2106		Transfer	1760300877456	1760300879216	OK	 
USER	Carga de Transferencias sin Login	2106	END	1760300877455	1760300879217
REQUEST	867		Transfer	1760300869216	1760300879228	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	868		Transfer	1760300869217	1760300879228	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	867	END	1760300869216	1760300879228
USER	Carga de Transferencias sin Login	868	END	1760300869216	1760300879228
REQUEST	869		Transfer	1760300869217	1760300879229	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	869	END	1760300869216	1760300879229
REQUEST	870		Transfer	1760300869232	1760300879244	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	871		Transfer	1760300869236	1760300879244	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	872		Transfer	1760300869236	1760300879244	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	870	END	1760300869231	1760300879244
USER	Carga de Transferencias sin Login	871	END	1760300869236	1760300879244
USER	Carga de Transferencias sin Login	872	END	1760300869236	1760300879244
REQUEST	873		Transfer	1760300869248	1760300879259	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	873	END	1760300869247	1760300879260
REQUEST	875		Transfer	1760300869264	1760300879276	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	874		Transfer	1760300869264	1760300879276	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	876		Transfer	1760300869266	1760300879276	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	875	END	1760300869264	1760300879276
USER	Carga de Transferencias sin Login	876	END	1760300869266	1760300879276
USER	Carga de Transferencias sin Login	874	END	1760300869264	1760300879276
REQUEST	2115		Transfer	1760300877509	1760300879279	OK	 
USER	Carga de Transferencias sin Login	2115	END	1760300877509	1760300879280
REQUEST	877		Transfer	1760300869279	1760300879292	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	878		Transfer	1760300869279	1760300879292	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	877	END	1760300869279	1760300879292
USER	Carga de Transferencias sin Login	878	END	1760300869279	1760300879292
REQUEST	881		Transfer	1760300869296	1760300879307	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	880		Transfer	1760300869296	1760300879307	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	879		Transfer	1760300869295	1760300879307	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	880	END	1760300869296	1760300879307
USER	Carga de Transferencias sin Login	881	END	1760300869296	1760300879307
USER	Carga de Transferencias sin Login	879	END	1760300869295	1760300879307
REQUEST	882		Transfer	1760300869311	1760300879323	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	882	END	1760300869311	1760300879323
REQUEST	2119		Transfer	1760300877542	1760300879335	OK	 
USER	Carga de Transferencias sin Login	2119	END	1760300877541	1760300879336
REQUEST	885		Transfer	1760300869327	1760300879339	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	884		Transfer	1760300869327	1760300879339	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	883		Transfer	1760300869327	1760300879339	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	885	END	1760300869327	1760300879339
